Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status,Day of Departure,Time of Departure,WeatherDelay,NASDelay,SecurityDelay,CarrierDelay,ArrivalDelay,DepartureDelay,Year,Month,DepartureHour,Route,IsDelayed,IsCancelled
Zw2LTW,Evin,Lamers,Male,6,Afghanistan,El Alamein International Airport,EG,Egypt,AF,Africa,2022-01-24,DBB,Pennie Bilsland,Cancelled,Sunday,2026-03-13 07:52:57,102,145,32,74,96,92,2022,1,7,El Alamein International Airport - DBB,0,1
kPjnwW,Berny,Ubee,Female,30,South Korea,Walgett Airport,AU,Australia,OC,Oceania,2022-08-04,WGE,Townie Glascott,Delayed,Sunday,2026-03-13 02:03:24,1,51,110,29,47,43,2022,8,2,Walgett Airport - WGE,1,0
qdNPN3,Walsh,Currier,Male,4,New Zealand,Anthony Lagoon Airport,AU,Australia,OC,Oceania,2022-05-18,AYL,Lulu Ortzen,Delayed,Monday,2026-03-13 15:44:20,2,92,110,38,59,56,2022,5,15,Anthony Lagoon Airport - AYL,1,0
XGj87S,Marve,Ranner,Male,37,Pakistan,Allah Valley Airport,PH,Philippines,AS,Asia,2022-04-01,AAV,Bryn Bein,On Time,Tuesday,2026-03-13 00:27:16,3,14,33,13,26,23,2022,4,0,Allah Valley Airport - AAV,0,0
huUAZq,Hansiain,Genike,Male,46,Canada,Limoges Airport,FR,France,EU,Europe,2022-10-27,LIG,Janessa Nickoll,On Time,Wednesday,2026-03-13 11:57:54,87,132,41,57,78,74,2022,10,11,Limoges Airport - LIG,0,0
dZkhz9,Kariotta,Tersay,Female,59,Portugal,Ononge Airport,PG,Papua New Guinea,OC,Oceania,2022-10-26,ONB,Beryl Ormston,Cancelled,Thursday,2026-03-13 09:59:53,12,78,95,32,53,48,2022,10,9,Ononge Airport - ONB,0,1
TqN3QE,Vivie,Ameer-Beg,Female,67,Portugal,Dillant Hopkins Airport,US,United States,NAM,North America,2022-09-25,EEN,Amelie Summerrell,Cancelled,Friday,2026-03-13 03:38:03,4,23,18,48,71,68,2022,9,3,Dillant Hopkins Airport - EEN,0,1
y4T7Ja,Gerri,Dibbe,Female,65,China,El Dorado Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,2022-08-14,EOR,Charlene Luto,On Time,Friday,2026-03-13 23:20:59,65,141,60,9,16,13,2022,8,23,El Dorado Airport - EOR,0,0
GxhKuh,Damian,Garnsey,Male,43,Ukraine,Buka Airport,PG,Papua New Guinea,OC,Oceania,2022-02-08,BUA,Melly Fausch,Cancelled,Sunday,2026-03-13 21:40:25,23,54,77,88,108,102,2022,2,21,Buka Airport - BUA,0,1
JfO6N9,Dick,Cattonnet,Male,89,Indonesia,Gaoua Airport,BF,Burkina Faso,AF,Africa,2022-12-08,XGA,Michale Giacomozzo,Cancelled,Monday,2026-03-13 14:41:05,91,110,34,20,35,31,2022,12,14,Gaoua Airport - XGA,0,1
PbU8S7,Evania,Freen,Female,5,Guam,Hugo Cantergiani Regional Airport,BR,Brazil,SAM,South America,2022-07-06,CXJ,Sibilla Ochterlonie,On Time,Wednesday,2026-03-13 10:13:20,8,17,92,62,84,79,2022,7,10,Hugo Cantergiani Regional Airport - CXJ,0,0
VCb18n,Bram,Thorneywork,Male,79,Netherlands,Prince Rupert Airport,CA,Canada,NAM,North America,2022-11-09,YPR,Minta Koomar,Cancelled,Wednesday,2026-03-13 02:27:19,44,73,55,27,46,41,2022,11,2,Prince Rupert Airport - YPR,0,1
gJv4qe,Levy,Walrond,Male,48,Costa Rica,Trent Lott International Airport,US,United States,NAM,North America,2022-12-24,PGL,Nissy Conachy,Delayed,Wednesday,2026-03-13 04:15:56,39,126,21,50,72,69,2022,12,4,Trent Lott International Airport - PGL,1,0
um1bGI,Netti,Burtt,Female,47,Tanzania,Wewak International Airport,PG,Papua New Guinea,OC,Oceania,2022-09-04,WWK,Addie McGillicuddy,On Time,Thursday,2026-03-13 15:31:52,72,88,64,16,29,25,2022,9,15,Wewak International Airport - WWK,0,0
uLwv9I,Caleb,Crumbleholme,Male,34,United States,L'Espérance Airport,MF,Saint Martin (French part),NAM,North America,2022-08-22,SFG,Paddie Calder,Cancelled,Thursday,2026-03-13 20:06:07,5,34,11,70,93,89,2022,8,20,L'Espérance Airport - SFG,0,1
YtmAbd,Annnora,Raywood,Female,66,China,Santa Maria da Vitória Airport,BR,Brazil,SAM,South America,2022-06-05,0,Dorita Choat,Delayed,Friday,2026-03-13 18:31:09,63,97,45,33,54,50,2022,6,18,Santa Maria da Vitória Airport - 0,1,0
NToDFZ,Farlay,Cast,Male,38,China,Sierra Maestra Airport,CU,Cuba,NAM,North America,2022-10-06,MZO,Kacy Fraczak,On Time,Friday,2026-03-13 07:25:51,18,66,83,42,64,61,2022,10,7,Sierra Maestra Airport - MZO,0,0
dOQhEL,Jaquith,Hudless,Female,50,Indonesia,Yeosu Airport,KR,"Korea, Republic of",AS,Asia,2022-07-06,RSU,Julius Pahl,Cancelled,Saturday,2026-03-13 19:14:02,101,142,29,4,9,7,2022,7,19,Yeosu Airport - RSU,0,1
XYxI94,Otha,Ainge,Female,59,Philippines,Mitchell Municipal Airport,US,United States,NAM,North America,2022-02-05,MHE,Laurianne Gladtbach,Delayed,Saturday,2026-03-13 18:34:31,27,51,74,77,99,95,2022,2,18,Mitchell Municipal Airport - MHE,1,0
zzTHM5,Rollo,Simnor,Male,64,Russia,Rupsi India Airport,IN,India,AS,Asia,2022-07-06,RUP,Jennica Leving,Delayed,Saturday,2026-03-13 03:13:58,9,19,63,22,38,34,2022,7,3,Rupsi India Airport - RUP,1,0
0h6j03,Meredith,Jaffra,Male,12,Mexico,Gray Army Air Field,US,United States,NAM,North America,2022-04-01,GRF,Flint Gregol,Cancelled,Sunday,2026-03-13 17:23:14,54,104,37,53,75,71,2022,4,17,Gray Army Air Field - GRF,0,1
xWU5nL,Florenza,Trotton,Female,85,France,Yasser Arafat International Airport,PS,"Palestine, State of",AS,Asia,2022-06-26,GZA,Belia Aloshikin,Cancelled,Monday,2026-03-13 16:45:18,33,82,90,30,49,45,2022,6,16,Yasser Arafat International Airport - GZA,0,1
tgb4rm,Barney,Vasechkin,Male,48,Russia,Zabré Airport,BF,Burkina Faso,AF,Africa,2022-11-03,XZA,Lethia Sculley,On Time,Monday,2026-03-13 00:16:28,70,121,48,64,86,82,2022,11,0,Zabré Airport - XZA,0,0
uce7MV,Maude,Paternoster,Female,70,Indonesia,Zagreb Airport,HR,Croatia,EU,Europe,2022-03-26,ZAG,Cooper Keene,Cancelled,Monday,2026-03-13 00:26:23,2,11,7,19,34,30,2022,3,0,Zagreb Airport - ZAG,0,1
WbEQUN,Mario,Maseyk,Male,79,Bangladesh,Ouzinkie Airport,US,United States,NAM,North America,2022-04-02,KOZ,Florette Rossborough,On Time,Tuesday,2026-03-13 13:40:02,46,92,53,46,68,63,2022,4,13,Ouzinkie Airport - KOZ,0,0
cpGpVH,Anastassia,Slaney,Female,25,China,Jefferson City Memorial Airport,US,United States,NAM,North America,2022-09-10,JEF,Carney O'Caherny,On Time,Tuesday,2026-03-13 17:31:51,77,136,25,2,5,3,2022,9,17,Jefferson City Memorial Airport - JEF,0,0
pRmHXi,Gallagher,McFarlan,Male,70,Russia,Castres-Mazamet Airport,FR,France,EU,Europe,2022-11-07,DCM,Adrienne Brockway,Cancelled,Thursday,2026-03-13 12:48:52,14,57,69,80,101,97,2022,11,12,Castres-Mazamet Airport - DCM,0,1
a4WDUS,Drew,Mingard,Male,56,Philippines,Åre Östersund Airport,SE,Sweden,EU,Europe,2022-02-10,OSD,Lisetta Lettsom,Cancelled,Saturday,2026-03-13 01:44:40,6,28,80,25,43,40,2022,2,1,Åre Östersund Airport - OSD,0,1
2sSHaC,Van,Payle,Male,8,Sierra Leone,Shakiso Airport,ET,Ethiopia,AF,Africa,2022-03-05,SKR,Rosemaria Lingard,Cancelled,Monday,2026-03-13 23:01:21,59,118,36,58,79,76,2022,3,23,Shakiso Airport - SKR,0,1
9iLAzs,Beltran,Kinforth,Male,74,China,Nicosia International Airport,CY,Cyprus,AS,Asia,2022-02-02,NIC,Fraze Hammerstone,Cancelled,Tuesday,2026-03-13 06:25:22,21,75,94,35,56,52,2022,2,6,Nicosia International Airport - NIC,0,1
xcyity,Chrystal,Ancell,Female,33,Indonesia,Norsup Airport,VU,Vanuatu,OC,Oceania,2022-11-07,NUS,Hermine Stouther,Delayed,Wednesday,2026-03-13 04:49:28,83,129,52,66,88,83,2022,11,4,Norsup Airport - NUS,1,0
rGrnvq,Jephthah,Martynikhin,Male,17,France,Funafuti International Airport,TV,Tuvalu,OC,Oceania,2022-01-14,FUN,Netty Diplock,Delayed,Thursday,2026-03-13 13:20:59,35,64,20,14,27,22,2022,1,13,Funafuti International Airport - FUN,1,0
juhg7e,Kelcey,Bentley,Female,87,China,Dr. Babasaheb Ambedkar International Airport,IN,India,AS,Asia,2022-09-11,NAG,Purcell Karp,Cancelled,Thursday,2026-03-13 03:55:58,96,140,47,73,94,90,2022,9,3,Dr. Babasaheb Ambedkar International Airport - NAG,0,1
3Elgg0,Berthe,Duferie,Female,60,China,Mariánské Lázně Airport,CZ,Czechia,EU,Europe,2022-12-22,MKA,Svend Tambling,Delayed,Friday,2026-03-13 20:37:17,11,43,61,28,45,41,2022,12,20,Mariánské Lázně Airport - MKA,1,0
qxX7QQ,Rhea,Minett,Female,43,Brazil,Igiugig Airport,US,United States,NAM,North America,2022-10-24,IGG,Rhodie Teasell,On Time,Saturday,2026-03-13 17:12:03,24,71,88,40,62,57,2022,10,17,Igiugig Airport - IGG,0,0
WYIjJu,Yance,Sorton,Male,85,Czech Republic,Honinabi Airport,PG,Papua New Guinea,OC,Oceania,2022-11-27,HNN,Curran Fosberry,Cancelled,Sunday,2026-03-13 14:49:40,68,107,30,6,11,9,2022,11,14,Honinabi Airport - HNN,0,1
K9kzuy,Hannis,Roycraft,Female,57,Czech Republic,Ouahigouya Airport,BF,Burkina Faso,AF,Africa,2022-02-05,OUG,Candra Braidford,On Time,Monday,2026-03-13 08:19:13,41,95,72,85,106,101,2022,2,8,Ouahigouya Airport - OUG,0,0
OIsTKI,Delphinia,Cargill,Female,60,Pakistan,Nana Airport,SB,Solomon Islands,OC,Oceania,2022-01-25,NAZ,Jonah Hallford,On Time,Monday,2026-03-13 00:48:08,3,15,12,21,36,32,2022,1,0,Nana Airport - NAZ,0,0
HDbK3T,Wendeline,Anstee,Female,75,Portugal,Nejran Airport,SA,Saudi Arabia,AS,Asia,2022-02-19,EAM,Dru Parade,On Time,Thursday,2026-03-13 23:21:07,52,113,56,59,81,77,2022,2,23,Nejran Airport - EAM,0,0
vEiQJU,Merwyn,Stamps,Male,1,Brazil,New York Skyports Inc Seaplane Base,US,United States,NAM,North America,2022-06-04,QNY,Hoyt Filpo,Delayed,Thursday,2026-03-13 23:42:58,88,134,40,31,51,47,2022,6,23,New York Skyports Inc Seaplane Base - QNY,1,0
vtJ3v3,Winslow,McMorland,Male,11,Mongolia,Lahti Vesivehmaa Airport,FI,Finland,EU,Europe,2022-03-05,QLF,Belicia Shirland,Delayed,Thursday,2026-03-13 12:09:19,16,49,79,68,89,84,2022,3,12,Lahti Vesivehmaa Airport - QLF,1,0
4cOZV6,Pavel,Leveritt,Male,8,Indonesia,Berbérati Airport,CF,Central African Republic,AF,Africa,2022-01-30,BBT,Caria Keiley,Cancelled,Thursday,2026-03-13 01:17:28,73,120,33,12,24,20,2022,1,1,Berbérati Airport - BBT,0,1
NLPeWw,Enrichetta,Zorener,Female,33,Portugal,Swan River Airport,CA,Canada,NAM,North America,2022-08-08,ZJN,Dav Clace,Cancelled,Sunday,2026-03-13 15:33:23,28,62,85,76,97,92,2022,8,15,Swan River Airport - ZJN,0,1
gbNwWC,Brana,Fellgett,Female,58,Russia,Kneeland Airport,US,United States,NAM,North America,2022-08-13,NLN,Tamra Guare,Cancelled,Thursday,2026-03-13 08:05:34,7,22,9,34,55,50,2022,8,8,Kneeland Airport - NLN,0,1
SUAJ37,Gaylene,Savage,Female,79,Czech Republic,Kryvyi Rih International Airport,UA,Ukraine,EU,Europe,2022-12-18,KWG,Brynne Blesing,Cancelled,Thursday,2026-03-13 01:49:36,61,102,50,49,70,66,2022,12,1,Kryvyi Rih International Airport - KWG,0,1
umpK1A,Inger,Gyorgy,Female,64,Russia,Barter Island LRRS Airport,US,United States,NAM,North America,2022-05-21,BTI,Doria Greasley,Delayed,Friday,2026-03-13 01:48:46,94,139,24,7,13,10,2022,5,1,Barter Island LRRS Airport - BTI,1,0
K5Ga8v,Wylma,Booi,Female,43,France,Nauru International Airport,NR,Nauru,OC,Oceania,2022-12-23,INU,Misty Pfaffe,Cancelled,Sunday,2026-03-13 22:02:47,37,84,67,92,115,109,2022,12,22,Nauru International Airport - INU,0,1
gtk8dz,Mattheus,Shergold,Male,33,Indonesia,Minchumina Airport,US,United States,NAM,North America,2022-11-08,LMA,Revkah Gladhill,Cancelled,Monday,2026-03-13 20:26:21,19,53,91,18,32,28,2022,11,20,Minchumina Airport - LMA,0,1
WZmICE,Ag,Bysh,Female,77,Palau,Fukui Airport,JP,Japan,AS,Asia,2022-09-16,FKJ,Eliza Gummow,On Time,Tuesday,2026-03-13 09:08:45,80,128,46,61,83,78,2022,9,9,Fukui Airport - FKJ,0,0
nQWQxs,Kippar,Gollard,Male,62,Japan,Aurukun Airport,AU,Australia,OC,Oceania,2022-07-16,AUU,Archie Roomes,On Time,Wednesday,2026-03-13 02:06:21,25,69,76,26,41,37,2022,7,2,Aurukun Airport - AUU,0,0
ix4q6x,Abigale,Joseland,Female,70,Russia,Flotta Isle Airport,GB,United Kingdom,EU,Europe,2022-12-17,FLH,Philly Gudahy,Delayed,Thursday,2026-03-13 14:30:16,58,116,31,54,74,69,2022,12,14,Flotta Isle Airport - FLH,1,0
eSpOzw,Agatha,Brampton,Female,13,Burkina Faso,Spangdahlem Air Base,DE,Germany,EU,Europe,2022-05-26,SPM,Mirna Chilton,On Time,Saturday,2026-03-13 13:04:07,42,90,58,37,57,53,2022,5,13,Spangdahlem Air Base - SPM,0,0
FvYGw9,Lacey,Aslott,Female,66,Indonesia,Dillon County Airport,US,United States,NAM,North America,2022-09-30,DLL,Nisse Loft,On Time,Sunday,2026-03-13 16:30:53,10,36,14,65,87,82,2022,9,16,Dillon County Airport - DLL,0,0
SMi5NT,Orlan,Kendell,Male,45,Indonesia,Middlemount Airport,AU,Australia,OC,Oceania,2022-05-14,MMM,Gene Mill,Cancelled,Monday,2026-03-13 14:02:02,66,111,70,15,28,23,2022,5,14,Middlemount Airport - MMM,0,1
8pZqQw,Abeu,Cohani,Male,18,Morocco,Visby Airport,SE,Sweden,EU,Europe,2022-12-26,VBY,Alexandra MacGilmartin,Delayed,Monday,2026-03-13 08:12:11,31,74,87,71,91,86,2022,12,8,Visby Airport - VBY,1,0
trciBM,Merl,Mearing,Female,4,Indonesia,Hollis Clark Bay Seaplane Base,US,United States,NAM,North America,2022-01-20,HYL,Milton Wiltshire,Delayed,Tuesday,2026-03-13 12:42:27,97,143,28,23,39,35,2022,1,12,Hollis Clark Bay Seaplane Base - HYL,1,0
RIsuNH,Benedetta,Cassels,Female,23,Portugal,Mt. Fuji Shizuoka Airport,JP,Japan,AS,Asia,2022-07-10,FSZ,Carlin Bacher,Delayed,Tuesday,2026-03-13 09:19:52,20,60,81,43,65,60,2022,7,9,Mt. Fuji Shizuoka Airport - FSZ,1,0
IFgPA0,Gael,Nisius,Female,13,South Africa,Wapekeka Airport,CA,Canada,NAM,North America,2022-07-07,YAX,Claus Beckham,Cancelled,Tuesday,2026-03-13 07:23:13,75,125,35,5,8,6,2022,7,7,Wapekeka Airport - YAX,0,1
mAfLAv,Caresa,Brocket,Female,32,Angola,Diamantina Airport,BR,Brazil,SAM,South America,2022-01-07,DTI,Isadore Lettice,Delayed,Wednesday,2026-03-13 01:46:44,13,48,62,78,100,95,2022,1,1,Diamantina Airport - DTI,1,0
dHfpA5,Rowan,Andreoletti,Male,42,China,Lanzhou Zhongchuan Airport,CN,China,AS,Asia,2022-12-23,LHW,Bink McClay,Delayed,Wednesday,2026-03-13 20:26:23,84,131,44,20,34,30,2022,12,20,Lanzhou Zhongchuan Airport - LHW,1,0
k82FH5,Wenda,Brenard,Female,1,Thailand,Walaha Airport,VU,Vanuatu,OC,Oceania,2022-11-19,WLH,Dori Balderston,Delayed,Friday,2026-03-13 21:59:42,36,83,93,56,77,73,2022,11,21,Walaha Airport - WLH,1,0
Dm8pWf,Ebonee,Windus,Female,86,Armenia,Bar River Airport,CA,Canada,NAM,North America,2022-06-05,YEB,Wendell Spoward,Delayed,Saturday,2026-03-13 23:52:50,1,12,6,29,48,44,2022,6,23,Bar River Airport - YEB,1,0
zyj9LE,Ladonna,Camelin,Female,33,Vietnam,Diego Aracena Airport,CL,Chile,SAM,South America,2022-05-11,IQQ,Steward Skowcraft,Delayed,Sunday,2026-03-13 04:18:28,49,100,57,67,90,85,2022,5,4,Diego Aracena Airport - IQQ,1,0
Cjk53m,Keen,Cleere,Male,85,Serbia,Leeuwarden Air Base,NL,Netherlands,EU,Europe,2022-06-25,LWR,Krystalle Andriss,Cancelled,Thursday,2026-03-13 09:40:04,92,137,26,11,19,16,2022,6,9,Leeuwarden Air Base - LWR,0,1
xVq78l,Man,Longmate,Male,76,Poland,Sohar Airport,OM,Oman,AS,Asia,2022-03-29,OHS,Sammy Fullick,Cancelled,Thursday,2026-03-13 16:05:11,17,55,73,84,105,100,2022,3,16,Sohar Airport - OHS,0,1
tZS8Ja,Zitella,List,Female,56,Russia,San Luis Río Colorado Airport,MX,Mexico,NAM,North America,2022-07-23,UAC,Bambie Esselin,Delayed,Friday,2026-03-13 12:19:38,64,108,39,23,45,38,2022,7,12,San Luis Río Colorado Airport - UAC,1,0
RzwVc0,Shea,Le Grice,Male,15,Austria,Belfast International Airport,GB,United Kingdom,EU,Europe,2022-06-29,BFS,Filide Greg,Cancelled,Friday,2026-03-13 13:49:00,29,67,82,12,30,27,2022,6,13,Belfast International Airport - BFS,0,1
xQbZQG,Vite,Sharper,Male,72,Nepal,Xilinhot Airport,CN,China,AS,Asia,2022-05-08,XIL,Jourdain Sherbrook,Delayed,Sunday,2026-03-13 21:45:31,6,21,15,45,60,55,2022,5,21,Xilinhot Airport - XIL,1,0
BgYkTM,Catherin,Dorsett,Female,70,Ukraine,Awang Airport,PH,Philippines,AS,Asia,2022-01-11,CBO,Alvan Maciak,Delayed,Sunday,2026-03-13 20:23:50,57,114,54,8,18,12,2022,1,20,Awang Airport - CBO,1,0
yfGrP1,Lona,Finn,Female,82,Netherlands,V.C. Bird International Airport,AG,Antigua and Barbuda,NAM,North America,2022-07-15,ANU,Devora Lydall,On Time,Monday,2026-03-13 16:19:41,81,127,42,67,80,75,2022,7,16,V.C. Bird International Airport - ANU,0,0
tKF5CP,Sunny,Coddington,Female,24,Peru,Port Hardy Airport,CA,Canada,NAM,North America,2022-09-22,YZT,Regina Smithen,On Time,Wednesday,2026-03-13 15:02:44,34,79,96,34,50,46,2022,9,15,Port Hardy Airport - YZT,0,0
ObPapE,Eric,Fallon,Male,32,China,Martindale Army Heliport,US,United States,NAM,North America,2022-02-07,MDA,Lelah Romeo,Cancelled,Wednesday,2026-03-13 12:53:23,22,63,68,5,10,8,2022,2,12,Martindale Army Heliport - MDA,0,1
nTG052,Luce,Sibbert,Female,79,China,São Miguel do Araguaia Airport,BR,Brazil,SAM,South America,2022-04-03,SQM,Hettie Bailie,On Time,Wednesday,2026-03-13 02:05:43,90,135,27,90,110,105,2022,4,2,São Miguel do Araguaia Airport - SQM,0,0
Eep5Y4,Sander,Dallon,Male,39,Brazil,Key Field,US,United States,NAM,North America,2022-05-09,MEI,Kerrie Joskowitz,On Time,Thursday,2026-03-13 09:24:45,40,91,59,14,25,20,2022,5,9,Key Field - MEI,0,0
jbCuA7,Puff,Joannet,Male,8,Sweden,West Memphis Municipal Airport,US,United States,NAM,North America,2022-06-10,AWM,Elinore Westoff,Cancelled,Thursday,2026-03-13 13:30:40,15,47,84,39,55,50,2022,6,13,West Memphis Municipal Airport - AWM,0,1
0viB4Z,Belita,Pancoast,Female,75,Canada,Qianjiang Wulingshan Airport,CN,China,AS,Asia,2022-02-26,JIQ,Nial Fabry,Delayed,Thursday,2026-03-13 02:47:53,69,109,38,72,95,88,2022,2,2,Qianjiang Wulingshan Airport - JIQ,1,0
k5n4a6,Tomasina,Matushevich,Female,14,Indonesia,Cortez Municipal Airport,US,United States,NAM,North America,2022-02-12,CEZ,Joanne Heinig,Delayed,Thursday,2026-03-13 10:21:47,26,72,71,18,40,35,2022,2,10,Cortez Municipal Airport - CEZ,1,0
j2Mphu,Gardy,Bouda,Male,56,Peru,Faro Airport,CA,Canada,NAM,North America,2022-05-18,ZFA,Brenn Toulson,On Time,Friday,2026-03-13 08:44:37,53,115,32,6,12,10,2022,5,8,Faro Airport - ZFA,0,0
tCvniU,Adan,Semmens,Male,81,France,Maxwell Air Force Base,US,United States,NAM,North America,2022-01-07,MXF,Sophi Saurat,Cancelled,Friday,2026-03-13 17:01:15,98,144,23,55,70,64,2022,1,17,Maxwell Air Force Base - MXF,0,1
l6oiPv,Clari,Coole,Female,82,China,Waspam Airport,NI,Nicaragua,NAM,North America,2022-05-07,WSP,Guillema Duckers,Delayed,Friday,2026-03-13 08:37:50,32,76,89,28,48,44,2022,5,8,Waspam Airport - WSP,1,0
trhbMP,Meta,Espinas,Female,6,Peru,Garfield County Regional Airport,US,United States,NAM,North America,2022-06-23,RIL,Lia Halfacre,On Time,Saturday,2026-03-13 19:23:40,7,24,13,41,63,58,2022,6,19,Garfield County Regional Airport - RIL,0,0
XGUF5X,Orin,Duchatel,Male,10,China,Kemi-Tornio Airport,FI,Finland,EU,Europe,2022-01-14,KEM,Timoteo Shovel,Cancelled,Saturday,2026-03-13 22:40:06,60,103,65,3,7,5,2022,1,22,Kemi-Tornio Airport - KEM,0,1
BRpyyC,Gasparo,Ivashin,Male,27,Indonesia,Reus Air Base,ES,Spain,EU,Europe,2022-07-21,REU,Rosa Hargroves,Cancelled,Sunday,2026-03-13 08:50:08,85,130,49,60,82,79,2022,7,8,Reus Air Base - REU,0,1
uQotse,Pauletta,Biasetti,Female,67,Thailand,Santorini Airport,GR,Greece,EU,Europe,2022-12-23,JTR,Larine Nockolds,On Time,Monday,2026-03-13 18:20:19,38,86,78,21,37,33,2022,12,18,Santorini Airport - JTR,0,0
2Jxo1V,Golda,Halbeard,Female,44,Indonesia,Clermont Airport,AU,Australia,OC,Oceania,2022-10-28,CMQ,Inge Bartosch,Cancelled,Monday,2026-03-13 21:08:15,18,50,97,47,69,65,2022,10,21,Clermont Airport - CMQ,0,1
EJ5yhR,Fawnia,MacGahy,Female,41,Indonesia,Sheep Mountain Airport,US,United States,NAM,North America,2022-09-19,SMU,Leonard MacKeogh,Cancelled,Tuesday,2026-03-13 20:39:40,74,119,43,10,22,18,2022,9,20,Sheep Mountain Airport - SMU,0,1
nP02k0,Sandy,Scutching,Female,4,Czech Republic,Parndana Airport,AU,Australia,OC,Oceania,2022-03-17,PDN,Shanta Carman,Cancelled,Tuesday,2026-03-13 11:37:37,30,68,75,83,104,98,2022,3,11,Parndana Airport - PDN,0,1
TMviHk,Mirna,Grute,Female,19,Philippines,Gwaunaru'u Airport,SB,Solomon Islands,OC,Oceania,2022-05-21,AKS,Brynne Trimmell,Cancelled,Wednesday,2026-03-13 01:48:38,95,138,22,26,44,40,2022,5,1,Gwaunaru'u Airport - AKS,0,1
NLiPtM,Wally,Fortman,Female,58,Thailand,Nyingchi Airport,CN,China,AS,Asia,2022-03-08,LZY,Deny Freeland,On Time,Thursday,2026-03-13 20:42:55,45,93,66,36,58,54,2022,3,20,Nyingchi Airport - LZY,0,0
SpeNOS,Jody,Hitchens,Female,23,China,Fazenda Piraguassu Airport,BR,Brazil,SAM,South America,2022-03-10,PBX,Iver Feander,On Time,Friday,2026-03-13 04:49:16,12,35,16,15,28,24,2022,3,4,Fazenda Piraguassu Airport - PBX,0,0
RUP64c,Kore,Morrowe,Female,13,China,Deer Park Airport,US,United States,NAM,North America,2022-12-16,DPK,Barnie Sloane,Cancelled,Saturday,2026-03-13 11:20:27,71,117,51,69,90,86,2022,12,11,Deer Park Airport - DPK,0,1
C83Qqb,Kamila,Earengey,Female,30,Czech Republic,Amman-Marka International Airport,JO,Jordan,AS,Asia,2022-05-05,ADJ,Wolf Maddern,On Time,Saturday,2026-03-13 06:06:18,99,146,24,31,52,49,2022,5,6,Amman-Marka International Airport - ADJ,0,0
pw2ABm,Vina,Valti,Female,11,Peru,Ningbo Lishe International Airport,CN,China,AS,Asia,2022-09-30,NGB,Karylin Bahls,On Time,Sunday,2026-03-13 23:31:13,43,89,74,52,73,70,2022,9,23,Ningbo Lishe International Airport - NGB,0,0
kcDt94,Betti,Checci,Female,61,Armenia,Warrawagine Airport,AU,Australia,OC,Oceania,2022-04-28,WRW,Germain Barden,Cancelled,Tuesday,2026-03-13 04:14:29,23,59,92,7,14,11,2022,4,4,Warrawagine Airport - WRW,0,1
7Nd0gY,Kyle,Upjohn,Male,29,Sweden,Igrim Airport,RU,Russian Federation,AS,Asia,2022-05-31,IRM,Rollin Kilfeder,On Time,Tuesday,2026-03-13 11:23:46,56,112,34,95,120,115,2022,5,11,Igrim Airport - IRM,0,0
YxvIxl,Inge,Caustic,Female,24,Philippines,Nantes Atlantique Airport,FR,France,EU,Europe,2022-05-27,NTE,Giulietta O'Corren,On Time,Wednesday,2026-03-13 00:48:43,82,124,63,17,33,29,2022,5,0,Nantes Atlantique Airport - NTE,0,0
8w8P0J,Jo-ann,Kleimt,Female,43,China,Agnew Airport,AU,Australia,OC,Oceania,2022-10-09,AGW,Ryley Petrelli,Cancelled,Wednesday,2026-03-13 09:11:14,14,41,85,63,85,80,2022,10,9,Agnew Airport - AGW,0,1
GnbhY0,Nikki,O'Currane,Male,62,China,Islas Malvinas Airport,AR,Argentina,SAM,South America,2022-09-26,ROS,Danie Dubble,Delayed,Thursday,2026-03-13 12:36:50,67,106,29,24,42,39,2022,9,12,Islas Malvinas Airport - ROS,1,0
IdbUcG,Reagen,Fend,Male,86,Russia,"Paloich Airport, Heliport",SS,South Sudan,AF,Africa,2022-09-05,HGI,Margareta Gorges,On Time,Saturday,2026-03-13 23:26:11,48,98,58,44,66,60,2022,9,23,"Paloich Airport, Heliport - HGI",0,0
CDwraR,Mair,Polack,Female,86,United States,Nanaimo Harbour Water Airport,CA,Canada,NAM,North America,2022-12-21,ZNA,Emmi Bonhan,On Time,Sunday,2026-03-13 18:48:08,5,27,10,11,21,17,2022,12,18,Nanaimo Harbour Water Airport - ZNA,0,0
JB5rnH,Adham,Cogan,Male,19,United States,Kangaatsiaq Heliport,GL,Greenland,EU,Europe,2022-01-30,QPW,Gilligan Sheering,Delayed,Sunday,2026-03-13 09:53:55,79,123,69,74,96,92,2022,1,9,Kangaatsiaq Heliport - QPW,1,0
FjbzrT,Norby,Wedderburn,Male,46,Poland,Cambridge Airport,GB,United Kingdom,EU,Europe,2022-11-04,CBG,Hadleigh Brunnstein,Cancelled,Monday,2026-03-13 07:21:43,102,145,32,29,47,43,2022,11,7,Cambridge Airport - CBG,0,1
YJTPqy,Trixi,Cadigan,Female,87,Spain,Ålesund Airport,NO,Norway,EU,Europe,2022-05-08,AES,Anne Padly,Delayed,Monday,2026-03-13 22:09:13,1,51,110,38,59,56,2022,5,22,Ålesund Airport - AES,1,0
